CVEGEO,Nombre,CP
14121,Zapotiltic,49606
14121,Zapotiltic,49608
14121,Zapotiltic,49615
14121,Zapotiltic,49623
14121,Zapotiltic,49635
14121,Zapotiltic,49639
14121,Zapotiltic,49647
14121,Zapotiltic,49600
14121,Zapotiltic,49603
14121,Zapotiltic,49605
14121,Zapotiltic,49607
14121,Zapotiltic,49610
14121,Zapotiltic,49620
14121,Zapotiltic,49624
14121,Zapotiltic,49638
14121,Zapotiltic,49640
14123,Zapotlán del Rey,45982
14123,Zapotlán del Rey,45984
14123,Zapotlán del Rey,45987
14123,Zapotlán del Rey,45990
14123,Zapotlán del Rey,45993
14123,Zapotlán del Rey,45995
14123,Zapotlán del Rey,45997
14123,Zapotlán del Rey,45980
14123,Zapotlán del Rey,45983
14123,Zapotlán del Rey,45986
14123,Zapotlán del Rey,45988
14123,Zapotlán del Rey,45992
14123,Zapotlán del Rey,45994
